Crop_Year,Annual_Rainfall,Fertilizer,Pesticide,N_SOIL,P_SOIL,K_SOIL,pH_SOIL,Crop_encoded,Season_encoded,State_encoded
2000,971.1,89923.72,238.16,97.22368421052632,17.86842105263158,247.7,7.605263157894737,48,4,24
1997,1852.9,4835406877.0,15750511.0,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,29,2,29
2004,1147.8,29357214.82,56904.33,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,24,1,3
2010,1283.1,17225773.11,24888.24,79.5,9.633333333333336,247.64545454545456,6.481818181818182,53,2,4
2013,740.9,61919455.62,115705.26,97.22368421052632,17.86842105263158,247.7,7.605263157894737,9,4,24
2009,1002.4,29309742.0,31977.0,96.375,16.125,289.9888888888889,7.563888888888889,41,2,15
2007,443.8,328254712.0,393708.8,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,53,2,8
1998,1077.1,7378482.8,21657.49,97.22368421052632,17.86842105263158,247.7,7.605263157894737,3,4,24
1998,3183.8,3898944.4,11444.27,139.5,15.800000000000002,266.53333333333336,5.416666666666667,24,1,23
2015,584.3,18016267.72,37650.36,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,16,2,7
2016,912.4,43369.75,99.05,97.22368421052632,17.86842105263158,247.7,7.605263157894737,48,4,24
2010,1389.0,22856736.0,33024.0,96.375,16.125,289.9888888888889,7.563888888888889,24,2,15
1997,1852.9,2474420.0,8060.0,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,11,1,29
2002,1610.3,7194.92,19.0,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,27,1,28
1999,365.9,16662.41,42.39,116.8181818181818,20.727272727272727,236.3,7.654545454545455,37,4,5
2008,1164.1,2808590.4,1767.15,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,8,1,12
2009,996.1,3115932.54,3399.49,110.20833333333331,10.8,163.25833333333333,6.033333333333334,37,5,11
2003,1430.3,18212.32,44.16,147.775,19.15,222.65,6.784999999999999,36,1,10
2017,1129.5,68025415.68,164187.36,96.375,16.125,289.9888888888889,7.563888888888889,27,1,15
2010,2738.7,235543.98,340.32,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,46,4,18
2018,2989.7,402857.762,869.2985,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,51,4,13
2018,1350.3,246219.6,531.3,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,3,1,25
2017,815.7,102493.44,247.38,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,50,1,25
2004,1122.8,147342.4,285.6,79.5,9.633333333333336,247.64545454545456,6.481818181818182,26,1,4
2015,584.3,950934.02,1987.26,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,24,3,7
1999,1144.9,18997.27,48.33,155.25,16.650000000000002,214.01666666666665,6.391666666666667,17,1,9
2018,1387.4,2115574.6,4565.05,96.375,16.125,289.9888888888889,7.563888888888889,33,2,15
2016,890.0,15743679.0,35956.2,120.1923076923077,18.884615384615383,270.11538461538464,7.4,46,4,0
2012,1366.8,177190.0,364.25,79.5,9.633333333333336,247.64545454545456,6.481818181818182,14,4,4
2002,860.8,992520.28,2621.0,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,27,2,12
1998,2152.5,398027656.0,1168299.8,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,40,5,29
2012,1098.3,15532.4,31.93,117.625,22.5,241.4,7.275,43,3,21
2019,814.5,8403186.24,18101.88,92.64,12.646666666666668,211.60533333333333,7.617333333333333,27,1,27
2019,3844.4,1244401.2,2680.65,138.75,15.25,161.16666666666666,5.141666666666667,11,1,17
2018,1419.1,7670924.6,16552.55,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,7,4,12
2009,371.3,3396876.0,3706.0,99.17391304347828,17.08695652173913,255.6478260869565,7.739130434782608,18,1,22
2018,1693.9,162.2,0.35,117.625,22.5,241.4,7.275,13,1,21
2013,1348.7,7172194.62,13402.26,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,51,1,25
1998,2152.5,1493065.6,4382.48,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,52,2,29
2010,1434.5875,152156.76,219.84,117.625,22.5,241.4,7.275,52,3,21
2015,1308.3,108957.9,227.7,136.125,9.975,204.4,5.2125,2,1,19
2011,1434.5875,167.52,0.33,117.625,22.5,241.4,7.275,20,3,21
2000,1213.3,4303969.14,11398.92,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,29,1,12
2016,1296.3,19106137.25,43635.55,110.20833333333331,10.8,163.25833333333333,6.033333333333334,24,0,11
2011,1544.354545,4543142.4,8949.6,136.125,9.975,204.4,5.2125,39,2,19
2004,1612.9,7001905.86,13572.09,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,24,1,29
2013,1348.7,825471.37,1542.51,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,43,1,25
1997,927.5,5243867.0,17081.0,120.1923076923077,18.884615384615383,270.11538461538464,7.4,43,1,0
2005,1568.6,497668.0,871.5,136.125,9.975,204.4,5.2125,46,4,19
2016,1959.8,1650502.5,3769.5,136.125,9.975,204.4,5.2125,34,1,19
2015,1572.6,30476.63,63.69,147.775,19.15,222.65,6.784999999999999,12,2,10
2004,719.8,15709300.0,30450.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,2,3,7
2005,1387.2,176726104.0,309477.0,96.375,16.125,289.9888888888889,7.563888888888889,40,1,15
2003,592.3,1041368.58,2525.04,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,37,4,8
2013,1350.9,429135.3,801.9,136.125,9.975,204.4,5.2125,1,1,19
2001,1247.0,763626.01,1944.02,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,44,1,3
2017,814.8,4290240.0,10355.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,28,1,7
2011,1178.986364,854352.0,1683.0,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,14,4,12
2011,1302.7,892714.08,1758.57,79.5,9.633333333333336,247.64545454545456,6.481818181818182,20,1,4
1999,1484.3,14442170.4,36741.6,83.85,13.6,204.85,6.516666666666667,1,1,20
2001,1541.3,989435.44,2518.88,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,45,1,28
1997,1496.6,693408.62,2258.66,83.85,13.6,204.85,6.516666666666667,43,0,20
2003,2213.7,2109164.82,5114.16,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,9,4,2
1999,2338.6,159088.87,404.73,157.67307692307693,17.20769230769231,203.49615384615385,5.1038461538461535,13,4,1
2004,781.8,16261183.96,31519.74,120.1923076923077,18.884615384615383,270.11538461538464,7.4,27,2,0
2005,965.2,6035121.502,10568.5083,110.20833333333331,10.8,163.25833333333333,6.033333333333334,53,2,11
2018,1515.5,223025.0,481.25,79.5,9.633333333333336,247.64545454545456,6.481818181818182,51,4,4
2019,910.1,2953241.44,6361.78,97.22368421052632,17.86842105263158,247.7,7.605263157894737,2,2,24
2014,746.4,20228.64,44.22,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,44,1,25
2011,1097.1,12187917.6,24009.15,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,22,2,3
1999,883.4,14605822.86,37157.94,92.64,12.646666666666668,211.60533333333333,7.617333333333333,38,2,27
2018,2989.7,33251.0,71.75,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,20,4,13
2004,1122.8,104439.76,202.44,79.5,9.633333333333336,247.64545454545456,6.481818181818182,41,2,4
1997,1266.7,98170710.1,319774.3,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,40,1,12
1997,1852.9,254484.58,828.94,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,6,4,29
2002,2627.0,34933.23,92.25,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,37,4,18
2017,3865.8,76673.28,185.06,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,40,2,18
2014,3484.4,1067589.12,2333.76,138.75,15.25,161.16666666666666,5.141666666666667,3,1,17
2007,1600.2,14279002.6,17126.24,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,46,4,3
2002,1041.2,5943413.841,15695.0825,110.20833333333331,10.8,163.25833333333333,6.033333333333334,24,0,11
2011,2585.486364,648302.4,1277.1,139.5,15.800000000000002,266.53333333333336,5.416666666666667,45,1,23
2000,1413.4,333974.34,884.52,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,36,2,28
2013,1939.9,30506318.19,57005.37,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,43,3,29
2014,382.7,4679760.0,10230.0,99.17391304347828,17.08695652173913,255.6478260869565,7.739130434782608,39,2,22
2005,1434.5875,641332.16,1123.08,117.625,22.5,241.4,7.275,40,0,21
2017,2664.8,11178.24,26.98,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,14,4,13
2019,1324.1,108380.56,233.47,147.775,19.15,222.65,6.784999999999999,19,1,10
2010,1096.0,94427388.93,136431.12,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,21,1,29
2001,849.9,32944584.75,83869.5,92.64,12.646666666666668,211.60533333333333,7.617333333333333,20,1,27
2002,458.4,29631710.0,78250.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,1,1,7
2013,1062.3,476094.55,889.65,120.1923076923077,18.884615384615383,270.11538461538464,7.4,39,2,0
2003,451.7,514696.0,1248.0,99.17391304347828,17.08695652173913,255.6478260869565,7.739130434782608,52,1,22
2004,1290.4,4266970.9,8270.85,83.85,13.6,204.85,6.516666666666667,38,5,20
2008,2109.9,1744658.88,1097.73,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,43,1,2
1997,2274.9,2485650.06,8096.58,157.67307692307693,17.20769230769231,203.49615384615385,5.1038461538461535,30,4,1
2017,814.8,46091032.32,111246.14,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,16,2,7
2015,2155.3,16392952.92,34257.96,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,37,4,2
2019,1031.7,29558521.92,63674.04,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,45,1,25
2019,3119.2,1374.08,2.96,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,50,4,13
2002,967.4,19303213.0,50975.0,96.375,16.125,289.9888888888889,7.563888888888889,34,1,15
2012,1566.0,493417.6,1014.32,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,29,1,29
1999,1402.7,64739.3,164.7,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,41,2,3
2006,1178.9,223364.79,384.78,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,17,1,28
2014,616.4,84257116.32,184186.86,92.64,12.646666666666668,211.60533333333333,7.617333333333333,16,2,27
2001,918.1,37432483.34,95294.68,155.25,16.650000000000002,214.01666666666665,6.391666666666667,53,2,9
2019,1420.3,3796239.52,8177.74,79.5,9.633333333333336,247.64545454545456,6.481818181818182,17,1,4
2000,3886.9,5278306.39,13979.42,137.25,12.5,153.55,6.15,7,4,6
2003,1643.7,5177346.86,12553.68,79.5,9.633333333333336,247.64545454545456,6.481818181818182,1,1,4
1999,922.8,35270395.16,89729.64,97.22368421052632,17.86842105263158,247.7,7.605263157894737,46,4,24
2017,970.9,192706.56,465.12,97.22368421052632,17.86842105263158,247.7,7.605263157894737,37,2,24
2005,1721.8,22904.72,40.11,147.775,19.15,222.65,6.784999999999999,46,1,10
2008,895.0,73598371.2,46307.7,89.1,16.663636363636364,285.64,7.612727272727272,52,1,14
2018,2989.7,13423900.7,28966.4935,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,5,4,13
1997,3818.2,700165.69,2280.67,138.75,15.25,161.16666666666666,5.141666666666667,15,1,17
2006,1317.2,675841.32,1164.24,79.5,9.633333333333336,247.64545454545456,6.481818181818182,20,1,4
2014,2029.9,27323.76,59.73,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,37,2,18
2016,890.0,1240099.0,2832.2,120.1923076923077,18.884615384615383,270.11538461538464,7.4,11,2,0
2003,1648.2,7638880.48,18522.24,83.85,13.6,204.85,6.516666666666667,17,1,20
2007,527.2,465299200.0,558080.0,99.17391304347828,17.08695652173913,255.6478260869565,7.739130434782608,53,2,22
2018,2989.7,248624.3772,536.4891,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,34,1,13
2003,1037.4,32079418.0,77784.0,96.375,16.125,289.9888888888889,7.563888888888889,17,1,15
2008,1912.1,75525.12,47.52,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,54,2,18
2011,1544.354545,422150.4,831.6,136.125,9.975,204.4,5.2125,1,1,19
2014,3484.4,186284.64,407.22,138.75,15.25,161.16666666666666,5.141666666666667,25,2,17
2009,2995.9,2122424.22,2315.57,138.75,15.25,161.16666666666666,5.141666666666667,0,4,17
2011,1686.5,135021.12,265.98,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,27,1,29
2004,1147.8,58395.26,113.19,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,17,1,3
2010,742.6,6873133.47,9930.48,92.64,12.646666666666668,211.60533333333333,7.617333333333333,27,1,27
2013,740.9,13313019.62,24877.26,97.22368421052632,17.86842105263158,247.7,7.605263157894737,7,4,24
2020,1313.947826,580.83,1.11,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,47,3,28
2014,1274.7,7029301.44,15366.12,79.5,9.633333333333336,247.64545454545456,6.481818181818182,39,2,4
2014,746.4,268406.88,586.74,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,19,2,25
2004,651.9,12892.46,24.99,116.8181818181818,20.727272727272727,236.3,7.654545454545455,1,1,5
2011,1178.986364,1274492.16,2510.64,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,38,3,12
2015,596.7,153943458.7,321710.73,92.64,12.646666666666668,211.60533333333333,7.617333333333333,2,1,27
2001,2284.4,212430.4,540.8,113.625,8.825,166.5375,5.4375,24,1,26
2011,1097.1,2665913.28,5251.62,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,47,2,3
2010,1419.0,2537662.47,3666.48,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,40,2,28
2003,1526.7,4601778.16,11158.08,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,16,2,29
2001,955.0,86102228.45,219196.9,89.1,16.663636363636364,285.64,7.612727272727272,24,1,14
2009,956.9,35526.96,38.76,79.5,9.633333333333336,247.64545454545456,6.481818181818182,21,1,4
2013,2043.5,92907.07,173.61,113.625,8.825,166.5375,5.4375,21,1,26
2007,443.8,138736.0,166.4,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,36,2,8
2000,6258.8,1798278.06,4762.68,138.75,15.25,161.16666666666666,5.141666666666667,37,4,17
2017,868.2,5982.72,14.44,120.1923076923077,18.884615384615383,270.11538461538464,7.4,53,2,0
1997,2051.4,234594.05,764.15,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,49,4,2
2006,1533.561905,837777.6,1443.2,141.1875,15.4375,160.54999999999998,5.6125,36,1,16
2007,1246.2,32481566.0,38958.4,79.5,9.633333333333336,247.64545454545456,6.481818181818182,16,2,4
2010,1771.8,44849.7,64.8,136.125,9.975,204.4,5.2125,8,1,19
2017,1722.1,484915.2,1170.4,136.125,9.975,204.4,5.2125,21,1,19
2006,845.2,13090658.13,22550.66,120.1923076923077,18.884615384615383,270.11538461538464,7.4,45,1,0
2009,928.5,718486.02,783.87,97.22368421052632,17.86842105263158,247.7,7.605263157894737,37,4,24
2005,942.4,222079848.0,388899.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,17,1,7
1997,1496.6,2438350.57,7942.51,83.85,13.6,204.85,6.516666666666667,1,0,20
2001,611.9,881075.51,2243.02,116.8181818181818,20.727272727272727,236.3,7.654545454545455,20,1,5
2000,896.4,869295.35,2302.3,79.5,9.633333333333336,247.64545454545456,6.481818181818182,36,2,4
1998,1332.5,622835.2,1828.16,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,13,4,3
2017,815.7,185936.64,448.78,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,38,1,25
2002,458.4,5377256.0,14200.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,17,3,7
2018,1635.9,6163.6,13.3,83.85,13.6,204.85,6.516666666666667,19,3,20
1999,1484.3,21456302.1,54585.9,83.85,13.6,204.85,6.516666666666667,38,1,20
2002,648.1,11186396.54,29540.5,120.1923076923077,18.884615384615383,270.11538461538464,7.4,27,2,0
2002,664.0,203444031.3,537245.25,92.64,12.646666666666668,211.60533333333333,7.617333333333333,46,4,27
2007,677.5,989694.6,1187.04,116.8181818181818,20.727272727272727,236.3,7.654545454545455,40,1,5
1997,1852.9,1199808.19,3908.17,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,38,0,29
1999,922.8,770822.19,1961.01,97.22368421052632,17.86842105263158,247.7,7.605263157894737,42,4,24
2014,1238.5,561571.2,1227.6,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,17,2,12
2001,666.5,2491972.0,6344.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,3,4,7
2012,1116.7,24882.0,51.15,147.775,19.15,222.65,6.784999999999999,23,2,10
2018,1350.3,2740044.6,5912.55,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,43,2,25
2013,1062.3,68343.77,127.71,120.1923076923077,18.884615384615383,270.11538461538464,7.4,23,1,0
2019,899.2,5666190.64,12205.93,120.1923076923077,18.884615384615383,270.11538461538464,7.4,43,2,0
2011,2295.609091,326664.0,643.5,113.625,8.825,166.5375,5.4375,34,1,26
1997,2804.1,911728.6,2969.8,139.5,15.800000000000002,266.53333333333336,5.416666666666667,24,4,23
2005,1316.2,2995721.52,5246.01,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,8,1,12
2018,1515.5,415394.2,896.35,79.5,9.633333333333336,247.64545454545456,6.481818181818182,48,4,4
2001,955.0,4053131.18,10318.36,89.1,16.663636363636364,285.64,7.612727272727272,13,4,14
2012,2167.5,1156485.2,2377.39,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,29,1,2
2017,1830.0,772243.2,1863.9,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,23,2,29
2005,1721.8,61638.88,107.94,147.775,19.15,222.65,6.784999999999999,16,2,10
2011,926.5,2279947.2,4491.3,97.22368421052632,17.86842105263158,247.7,7.605263157894737,47,4,24
2012,746.3,99878760.8,205321.06,92.64,12.646666666666668,211.60533333333333,7.617333333333333,39,2,27
2000,874.4,5213121.51,13806.78,92.64,12.646666666666668,211.60533333333333,7.617333333333333,27,2,27
2015,1210.1,3062032.81,6399.03,83.85,13.6,204.85,6.516666666666667,27,0,20
2003,2499.5,2276.54,5.52,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,16,1,18
1997,2644.2,199381.15,649.45,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,39,2,18
2017,497.5,125952.0,304.0,99.17391304347828,17.08695652173913,255.6478260869565,7.739130434782608,25,2,22
1997,473.9,72238598.16,235304.88,92.64,12.646666666666668,211.60533333333333,7.617333333333333,39,2,27
2014,616.4,86902841.28,189970.44,92.64,12.646666666666668,211.60533333333333,7.617333333333333,37,2,27
2011,1686.5,909633.6,1791.9,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,26,1,29
2018,3350.1,26438.6,57.05,139.5,15.800000000000002,266.53333333333336,5.416666666666667,53,2,23
2005,1316.2,47157340.8,82580.4,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,27,1,12
2015,1210.1,731597.03,1528.89,83.85,13.6,204.85,6.516666666666667,43,3,20
